"FilePath","Package","Class","Method Name","Return Type","Parameters","Function Body","Throws","Modifiers","Generics"
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\SpecialtyRestController.java","","SpecialtyRestController","listSpecialties","ResponseEntity<List<SpecialtyDto>>","","{\n        List<SpecialtyDto> specialties = new ArrayList<>();\n        specialties.addAll(specialtyMapper.toSpecialtyDtos(this.clinicService.findAllSpecialties()));\n        if (specialties.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(specialties, HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\SpecialtyRestController.java","","SpecialtyRestController","getSpecialty","ResponseEntity<SpecialtyDto>","Integer specialtyId","{\n        Specialty specialty = this.clinicService.findSpecialtyById(specialtyId);\n        if (specialty == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(specialtyMapper.toSpecialtyDto(specialty), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\SpecialtyRestController.java","","SpecialtyRestController","addSpecialty","ResponseEntity<SpecialtyDto>","SpecialtyDto specialtyDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Specialty specialty = specialtyMapper.toSpecialty(specialtyDto);\n        this.clinicService.saveSpecialty(specialty);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/specialties/{id}"").buildAndExpand(specialty.getId()).toUri());\n        return new ResponseEntity<>(specialtyMapper.toSpecialtyDto(specialty), headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\SpecialtyRestController.java","","SpecialtyRestController","updateSpecialty","ResponseEntity<SpecialtyDto>","Integer specialtyId, SpecialtyDto specialtyDto","{\n        Specialty currentSpecialty = this.clinicService.findSpecialtyById(specialtyId);\n        if (currentSpecialty == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentSpecialty.setName(specialtyDto.getName());\n        this.clinicService.saveSpecialty(currentSpecialty);\n        return new ResponseEntity<>(specialtyMapper.toSpecialtyDto(currentSpecialty), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\SpecialtyRestController.java","","SpecialtyRestController","deleteSpecialty","ResponseEntity<SpecialtyDto>","Integer specialtyId","{\n        Specialty specialty = this.clinicService.findSpecialtyById(specialtyId);\n        if (specialty == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deleteSpecialty(specialty);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Transactional @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\UserRestController.java","","UserRestController","addUser","ResponseEntity<UserDto>","UserDto userDto","{\n        HttpHeaders headers = new HttpHeaders();\n        User user = userMapper.toUser(userDto);\n        this.userService.saveUser(user);\n        return new ResponseEntity<>(userMapper.toUserDto(user), headers, HttpStatus.CREATED);\n    }","","@PreAuthorize( ""hasRole(@roles.ADMIN)"" ) @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VetRestController.java","","VetRestController","listVets","ResponseEntity<List<VetDto>>","","{\n        List<VetDto> vets = new ArrayList<>(vetMapper.toVetDtos(this.clinicService.findAllVets()));\n        if (vets.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(vets, HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VetRestController.java","","VetRestController","getVet","ResponseEntity<VetDto>","Integer vetId","{\n        Vet vet = this.clinicService.findVetById(vetId);\n        if (vet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(vetMapper.toVetDto(vet), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VetRestController.java","","VetRestController","addVet","ResponseEntity<VetDto>","VetDto vetDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Vet vet = vetMapper.toVet(vetDto);\n        if(vet.getNrOfSpecialties() > 0){\n            List<Specialty> vetSpecialities = this.clinicService.findSpecialtiesByNameIn(vet.getSpecialties().stream().map(Specialty::getName).collect(Collectors.toSet()));\n            vet.setSpecialties(vetSpecialities);\n        }\n        this.clinicService.saveVet(vet);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/vets/{id}"").buildAndExpand(vet.getId()).toUri());\n        return new ResponseEntity<>(vetMapper.toVetDto(vet), headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VetRestController.java","","VetRestController","updateVet","ResponseEntity<VetDto>","Integer vetId, VetDto vetDto","{\n        Vet currentVet = this.clinicService.findVetById(vetId);\n        if (currentVet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentVet.setFirstName(vetDto.getFirstName());\n        currentVet.setLastName(vetDto.getLastName());\n        currentVet.clearSpecialties();\n        for (Specialty spec : specialtyMapper.toSpecialtys(vetDto.getSpecialties())) {\n            currentVet.addSpecialty(spec);\n        }\n        if(currentVet.getNrOfSpecialties() > 0){\n            List<Specialty> vetSpecialities = this.clinicService.findSpecialtiesByNameIn(currentVet.getSpecialties().stream().map(Specialty::getName).collect(Collectors.toSet()));\n            currentVet.setSpecialties(vetSpecialities);\n        }\n        this.clinicService.saveVet(currentVet);\n        return new ResponseEntity<>(vetMapper.toVetDto(currentVet), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VetRestController.java","","VetRestController","deleteVet","ResponseEntity<VetDto>","Integer vetId","{\n        Vet vet = this.clinicService.findVetById(vetId);\n        if (vet == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deleteVet(vet);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.VET_ADMIN)"") @Transactional @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VisitRestController.java","","VisitRestController","listVisits","ResponseEntity<List<VisitDto>>","","{\n        List<Visit> visits = new ArrayList<>(this.clinicService.findAllVisits());\n        if (visits.isEmpty()) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(new ArrayList<>(visitMapper.toVisitsDto(visits)), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VisitRestController.java","","VisitRestController","getVisit","ResponseEntity<VisitDto>","Integer visitId","{\n        Visit visit = this.clinicService.findVisitById(visitId);\n        if (visit == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        return new ResponseEntity<>(visitMapper.toVisitDto(visit), HttpStatus.OK);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VisitRestController.java","","VisitRestController","addVisit","ResponseEntity<VisitDto>","VisitDto visitDto","{\n        HttpHeaders headers = new HttpHeaders();\n        Visit visit = visitMapper.toVisit(visitDto);\n        this.clinicService.saveVisit(visit);\n        visitDto = visitMapper.toVisitDto(visit);\n        headers.setLocation(UriComponentsBuilder.newInstance().path(""/api/visits/{id}"").buildAndExpand(visit.getId()).toUri());\n        return new ResponseEntity<>(visitDto, headers, HttpStatus.CREATED);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VisitRestController.java","","VisitRestController","updateVisit","ResponseEntity<VisitDto>","Integer visitId, VisitFieldsDto visitDto","{\n        Visit currentVisit = this.clinicService.findVisitById(visitId);\n        if (currentVisit == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        currentVisit.setDate(visitDto.getDate());\n        currentVisit.setDescription(visitDto.getDescription());\n        this.clinicService.saveVisit(currentVisit);\n        return new ResponseEntity<>(visitMapper.toVisitDto(currentVisit), HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\rest\controller\VisitRestController.java","","VisitRestController","deleteVisit","ResponseEntity<VisitDto>","Integer visitId","{\n        Visit visit = this.clinicService.findVisitById(visitId);\n        if (visit == null) {\n            return new ResponseEntity<>(HttpStatus.NOT_FOUND);\n        }\n        this.clinicService.deleteVisit(visit);\n        return new ResponseEntity<>(HttpStatus.NO_CONTENT);\n    }","","@PreAuthorize(""hasRole(@roles.OWNER_ADMIN)"") @Transactional @Override public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\security\BasicAuthenticationConfig.java","","BasicAuthenticationConfig","passwordEncoder","PasswordEncoder","","{\n        return new BCryptPasswordEncoder();\n    }","","@Bean public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\security\BasicAuthenticationConfig.java","","BasicAuthenticationConfig","filterChain","SecurityFilterChain","HttpSecurity http","{\n        // @formatter:off\n        http\n            .csrf(AbstractHttpConfigurer::disable)\n            .authorizeHttpRequests((authz) -> authz\n                .anyRequest().authenticated())\n                .httpBasic(Customizer.withDefaults());\n        // @formatter:on\n        return http.build();\n    }","throws Exception","@Bean public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\security\BasicAuthenticationConfig.java","","BasicAuthenticationConfig","configureGlobal","void","AuthenticationManagerBuilder auth","{\n        // @formatter:off\n        auth\n            .jdbcAuthentication()\n                .dataSource(dataSource)\n                .usersByUsernameQuery(""select username,password,enabled from users where username=?"")\n                .authoritiesByUsernameQuery(""select username,role from roles where username=?"");\n        // @formatter:on\n    }","throws Exception","@Autowired public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\security\DisableSecurityConfig.java","","DisableSecurityConfig","filterChain","SecurityFilterChain","HttpSecurity http","{\n        // @formatter:off\n        http\n            .csrf(AbstractHttpConfigurer::disable)\n            .authorizeHttpRequests((authz) -> authz\n               .anyRequest().permitAll()\n            );\n        // @formatter:on\n        return http.build();\n    }","throws Exception","@Bean public",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","findPetById","Pet","int id","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","findAllPets","Collection<Pet>","","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","savePet","void","Pet pet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","deletePet","void","Pet pet","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","findVisitsByPetId","Collection<Visit>","int petId","","","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","findVisitById","Visit","int visitId","","throws DataAccessException","",""
"C:\repos\Hybrid-Code-Gen\javarepoparser\temp\spring-petclinic-rest\src\main\java\org\springframework\samples\petclinic\service\ClinicService.java","","ClinicService","findAllVisits","Collection<Visit>","","","throws DataAccessException","",""
